"Zip Code","State","City","Zillow Home Value Index","Median Household Income"
10523,"NY","Elmsford",410346,325094
11792,"NY","Wading River",400250,387695
2648,"MA","Barnstable",363153,267692
22812,"VA","Bridgewater",220350,203826
48356,"MI","Highland",226449,262613
8065,"NJ","Palmyra",151967,209826
7676,"NJ","Washington",491813,494741
73446,"OK","Madill",61814,146176
11752,"NY"," Islip",336431,330538
55079,"MN","Stacy",251499,249406
93723,"CA","Fresno",323440,242548
37058,"TN","Dover",120015,125704
5488,"VT"," Swanton",194185,193884
53040,"WI"," Kewaskum",209584,233281
7524,"NJ","Paterson",228769,152399
74346,"OK","Jay",66077,104826
61856,"IL","Monticello",164701,264664
97146,"OR","Warrenton",256337,142111
88008,"NM","Santa Teresa",190441,132032
2025,"MA","Cohasset",808760,768984
78648,"TX","Luling",104519,170412
44231,"OH","Garrettsville",152372,182350
80615,"CO","Eaton",310197,263986
80461,"CO","Leadville",214759,130156
83263,"ID","Preston",210205,156113
2054,"MA","Millis",401422,320108
48413,"MI","Bad Axe",91076,165955
3894,"NH"," Wolfeboro",332212,267233
55454,"MN","Minneapolis",159154,60096
95436,"CA","Forestville",540497,166119
48455,"MI","Metamora",241530,295754
22560,"VA","Tappahannock",171199,165316
83860,"ID","Sagle",352885,145640
90040,"CA","Commerce",439743,226042
25430,"WV","Kearneysville",199000,201824
77371,"TX","Shepherd",95235,120970
23507,"VA","Norfolk",382246,275929
30535,"GA","Demorest",136327,134860
32112,"FL","Crescent City",83916,73397
35031,"AL","Blountsville",104523,110967
97423,"OR","Coquille",170397,121813
49460,"MI","West Olive",265193,270544
28586,"NC","Vanceboro",85122,108542
49404,"MI","Coopersville",171072,200165
31302,"GA","Bloomingdale",148881,152248
43764,"OH","New Lexington",83725,126487
52233,"IA","Hiawatha",149342,178558
55308,"MN","Becker",243529,261435
13856,"NY"," Walton",112580,113768
28768,"NC","Pisgah Forest",221291,138859
15139,"PA","Oakmont",197115,269408
50003,"IA","Adel",228510,275445
38059,"TN","Newbern",87248,140726
62441,"IL","Marshall",80650,173830
96094,"CA","Weed",189010,119897
28431,"NC","Chadbourn",87515,94172
43105,"OH","Baltimore",197291,228186
49727,"MI","East Jordan",117900,177988
17554,"PA","Mountville",192379,202137
91020,"CA","La Crescenta-Montrose",707577,222712
4093,"ME","Buxton",226828,194400
8884,"NJ","Spotswood",302057,263202
8848,"NJ","Holland",286731,345013
71225,"LA","Calhoun",170705,210334
35005,"AL","Adamsville",75240,128387
56573,"MN","Perham",189485,174779
63040,"MO","Wildwood",321413,371232
81224,"CO","Crested Butte",590158,175000
6374,"CT","Plainfield",168355,184382
12033,"NY","Schodack",212166,268607
8225,"NJ","Northfield",171478,277254
28107,"NC","Midland",192017,170290
25443,"WV","Shepherdstown",277191,250119
55976,"MN","Stewartville",201666,207033
16150,"PA","Sharpsville",84076,176260
67210,"KS","Wichita",137885,131502
29385,"SC","Wellford",114658,113552
19333,"PA","Easttown",506563,631742
67110,"KS","Mulvane",137519,212758
33548,"FL","Lutz",344827,314703
12043,"NY","Cobleskill",139537,157310
37820,"TN","New Market",112727,131955
55302,"MN","Annandale",217853,214489
78112,"TX","Elmendorf",137758,132010
1516,"MA","Douglas",322772,295991
12198,"NY","North Greenbush",197174,269851
12018,"NY","Averill Park",226220,265396
4002,"ME","Lyman",214182,176854
28762,"NC","Old Fort",142163,113556
6471,"CT","North Branford",253305,286211
83619,"ID","Fruitland",196826,190722
13340,"NY"," Frankfort",104409,171540
59804,"MT","Orchard Homes",331586,232928
19930,"DE","Bethany Beach",745009,136286
21797,"MD","Woodbine",506131,485923
30554,"GA","Lula",149629,142691
3755,"NH"," Hanover",564606,715235
33956,"FL","Saint James City",337106,111289
17320,"PA","Carroll Valley",199210,235204
27954,"NC","Manteo",277457,156330
95971,"CA","Quincy",204739,138335
55947,"MN","La Crescent",204343,245872
63348,"MO","Wentzville",256750,238510
7421,"NJ","West Milford",240171,266684
16438,"PA","Union City",82340,146274
11565,"NY","Malverne",492280,443493
8869,"NJ","Raritan",320676,257776
15367,"PA","Peters",379389,649124
60401,"IL","Beecher",182898,229934
92359,"CA","Mentone",328671,173111
8850,"NJ","Milltown",332406,357567
30002,"GA","Avondale Estates",342916,229232
35151,"AL","Sylacauga",104322,133332
43515,"OH","Delta",123435,182102
44255,"OH","Mantua",170997,195783
17032,"PA","Halifax",159943,207883
78733,"TX","Austin",581278,919814
65018,"MO","California",117802,144737
56374,"MN","Saint Joseph",187145,219150
17345,"PA","Manchester",153350,169496
98236,"WA","Clinton",430977,206253
31308,"GA","Ellabell",151608,129810
33043,"FL","Big Pine Key",391279,160115
48457,"MI","Montrose",105074,147894
34433,"FL","Dunnellon",159334,112266
75789,"TX","Troup",134726,178180
78722,"TX","Austin",417256,187651
60970,"IL","Watseka",67883,151293
93622,"CA","Firebaugh",171259,160453
29376,"SC","Roebuck",156017,156172
76060,"TX","Kennedale",248510,228219
28040,"NC","Ellenboro",102148,105005
43713,"OH","Barnesville",81453,176409
56320,"MN","Cold Spring",218389,232143
20736,"MD","Owings",421433,398170
35614,"AL","Athens",95580,123762
17349,"PA","New Freedom",246839,289692
21619,"MD","Chester",306495,251229
77465,"TX","Palacios",112471,150821
17038,"PA","Union",176189,191465
24319,"VA","Chilhowie",87363,120713
54669,"WI","West Salem",188118,217680
63070,"MO","Pevely",149628,137210
3220,"NH","Belmont",198313,166764
77486,"TX","West Columbia",150558,189924
11978,"NY","Westhampton Beach",983522,219350
28530,"NC","Grifton",83132,115624
2739,"MA","Mattapoisett",417914,330338
53018,"WI"," Delafield",365989,415901
1949,"MA","Middleton",545213,423904
11933,"NY","Calverton",380352,233953
14068,"NY","Amherst",279192,296223
55045,"MN","Lindstrom",225467,245489
3901,"ME"," Berwick",240708,179316
41014,"KY","Covington",69409,99084
65240,"MO","Centralia",131424,162732
10930,"NY","Woodbury",297529,375681
21851,"MD","Pocomoke City",110347,143253
35952,"AL","Snead",92505,103511
47429,"IN","Ellettsville",143186,168762
52742,"IA","De Witt",160459,218633
2828,"RI","Greenville",297598,271100
37080,"TN","Nashville",211761,173100
38544,"TN","Baxter",126069,106451
54153,"WI","Oconto",100618,143322
74631,"OK","Blackwell",34118,129981
15126,"PA","Imperial-Enlow",176174,223202
2338,"MA","Halifax",345300,244804
32820,"FL","Bithlo",291131,230497
45430,"OH","Beavercreek",175633,265062
33762,"FL","Feather Sound",241649,327226
61834,"IL","Danville",97912,187709
94710,"CA","Berkeley",975062,256239
48650,"MI","Pinconning",82650,144724
17547,"PA","Marietta",171272,185803
33128,"FL","Miami",181913,57453
63016,"MO","Cedar Hill",161178,180082
10923,"NY","West Haverstraw",304345,289198
44813,"OH","Bellville",134651,166853
1833,"MA","Georgetown",460893,378056
93647,"CA","Orosi",162185,107524
49437,"MI","Montague",126596,158616
74044,"OK","Mannford",107412,152224
5672,"VT"," Stowe",407020,260985
14032,"NY","Clarence",367106,412713
93286,"CA","Woodlake",160796,120140
68117,"NE","Omaha",121459,156324
17368,"PA","Lower Windsor",149488,198764
92567,"CA","Nuevo",335673,168359
19311,"PA","Avondale",379978,402018
49046,"MI","Delton",140935,166132
28782,"NC","Tryon",225221,164313
81303,"CO","Durango",409940,243363
15222,"PA","Pittsburgh",395824,395382
14470,"NY","Murray",113432,166339
8035,"NJ","Haddon Heights",246857,306596
32347,"FL","Perry",88482,143528
2814,"RI","Glocester",278283,244466
60162,"IL","Hillside",172299,179768
28090,"NC","Belwood",86896,112550
46124,"IN","Edinburgh",97824,161936
1473,"MA","Westminster",269595,285322
3049,"NH","Hollis",454861,541044
93510,"CA","Acton",592432,291244
74331,"OK","Afton",134239,125581
43566,"OH","Waterville",189936,263159
1267,"MA"," Williamstown",252739,257491
19033,"PA","Folsom",187062,228981
28398,"NC","Warsaw",62406,97410
96712,"HI","Haleiwa",1172858,205429
8801,"NJ","Clinton",394356,490961
51566,"IA","Red Oak",65110,149642
32040,"FL","Glen Saint Mary",182018,143981
23168,"VA","Toano",285346,257812
37708,"TN","Morristown",101425,97125
54020,"WI","Osceola",194839,199423
72734,"AR","Gentry",127179,127046
14057,"NY"," Eden",178901,247380
7645,"NJ","Montvale",585414,536342
83467,"ID","Salmon",183812,114384
29130,"SC","Ridgeway",93056,157645
1564,"MA","Sterling",336582,343187
12009,"NY","Guilderland",260750,282092
54568,"WI","Woodruff",173624,126137
98247,"WA","Everson",350381,190528
53533,"WI","Dodgeville",156836,191388
53010,"WI","Campbellsport",177004,204592
95065,"CA","Santa Cruz",901279,354365
12946,"NY","Lake Placid",339382,184207
28759,"NC","Mills River",272472,207731
17074,"PA","Oliver",135039,162062
24558,"VA","Halifax",89421,133081
13732,"NY"," Owego",135431,236619
30646,"GA","Hull",134324,120813
45226,"OH","Cincinnati",288090,347776
2466,"MA","Newton",929896,428619
52349,"IA","Vinton",126587,182943
3561,"NH"," Littleton",157414,144399
70087,"LA","Saint Rose",153182,166431
17043,"PA","Lemoyne",161033,259794
24550,"VA","Evington",144124,156087
6035,"CT","Granby",245148,325498
28127,"NC","New London",169678,164090
66609,"KS","Topeka",135575,159368
95119,"CA","San Jose",1062824,399427
1240,"MA"," Lenox",317879,206410
46738,"IN","Garrett",90050,138696
44827,"OH","Crestline",63428,129393
18034,"PA","Upper Saucon",283335,392905
28080,"NC","Iron Station",202625,159046
37187,"TN","White Bluff",155559,133364
48461,"MI","North Branch",132269,170625
38562,"TN","Gainesboro",71692,81082
35953,"AL","Ashville",138985,126308
17327,"PA","Glen Rock",202399,223441
30683,"GA","Winterville",154372,134183
48158,"MI","Manchester",207490,235105
3458,"NH"," Peterborough",229893,266653
4843,"ME"," Camden",330738,189768
7930,"NJ","Chester",575085,821276
7403,"NJ","Bloomingdale",291735,277761
8312,"NJ","Clayton",154067,190313
44233,"OH","Hinckley",292274,386242
2835,"RI","Jamestown",582233,403299
49659,"MI","Mancelona",66762,97278
66053,"KS","Louisburg",202381,259686
84701,"UT","Richfield",206952,145738
85643,"AZ","Willcox",88387,104986
37030,"TN","Carthage",123595,131693
44413,"OH","East Palestine",73182,141116
65079,"MO","Sunrise Beach",224078,126042
48848,"MI","Laingsburg",172143,219122
67052,"KS","Goddard",177176,279578
43968,"OH","Wellsville",46391,122447
96791,"HI","Waialua",730702,186219
28382,"NC","Roseboro",89389,115075
77547,"TX","Galena Park",86049,144244
98388,"WA","Steilacoom",366736,221810
8090,"NJ","Oak Valley",177874,263113
18403,"PA","Archbald",131104,201990
29676,"SC","Salem",272826,221494
37330,"TN","Estill Springs",132407,138733
48450,"MI","Lexington",130403,100257
34602,"FL","Hill 'n Dale",160886,137091
53128,"WI","Pell Lake",165262,167695
7462,"NJ","Vernon",120919,198809
97048,"OR","Rainier",248052,136523
37890,"TN","Baneberry",116631,112552
46034,"IN","Cicero",209362,231966
53050,"WI","Mayville",135791,182260
73717,"OK","Alva",74416,220255
54217,"WI","Luxemburg",178602,209821
18641,"PA","Avoca",73796,152000
60022,"IL","Glencoe",997165,1902765
7626,"NJ","Cresskill",625531,706741
93240,"CA","Lake Isabella",135502,82683
18069,"PA","North Whitehall",310567,407069
12498,"NY","Woodstock",331717,197927
46701,"IN","Albion",101366,160566
3222,"NH"," Bristol",196590,138401
3885,"NH","Stratham",424044,392816
62232,"IL","Caseyville",79988,172259
24422,"VA","Clifton Forge",68137,111762
31833,"GA","West Point",89209,142856
41040,"KY","Falmouth",85957,121119
84036,"UT","Kamas",370876,174251
11705,"NY"," Islip",446486,384585
15853,"PA","Ridgway",55589,151436
54963,"WI","Omro",143058,177011
17059,"PA","Fermanagh",141462,161447
74834,"OK","Chandler",87339,147688
18929,"PA","Warwick",447015,499335
3052,"NH","Litchfield",328062,313823
3042,"NH"," Epping",279290,209224
13029,"NY","Cicero",146408,226602
14779,"NY"," Salamanca",50487,103983
28605,"NC","Blowing Rock",319252,152214
72751,"AR","Pea Ridge",144141,133439
65757,"MO","Strafford",149550,170130
7727,"NJ","Howell",441417,322716
55920,"MN","Byron",234582,258064
64034,"MO","Greenwood",211528,281032
87417,"NM","Kirtland",167184,144888
30176,"GA","Tallapoosa",100240,101276
86046,"AZ","Williams",222358,102603
1129,"MA","Springfield",171706,170341
23141,"VA","Quinton",228880,299865
47396,"IN","Yorktown",117030,228791
38485,"TN","Waynesboro",72625,94265
23517,"VA","Norfolk",274576,144472
48872,"MI","Perry",137843,175724
20634,"MD","Great Mills",241707,234505
18037,"PA","North Whitehall",184561,202914
48131,"MI","Dundee",166091,172874
72638,"AR","Green Forest",93043,98417
48054,"MI","East China",199777,218027
80816,"CO","Florissant",248969,121914
25438,"WV","Ranson",166345,146041
55944,"MN","Kasson",190170,195870
14489,"NY"," Lyons",98780,132635
33036,"FL","Islamorada",636906,231068
43912,"OH","Bridgeport",60214,115057
45217,"OH","Saint Bernard",86574,120995
37037,"TN","Christiana",205555,168121
11934,"NY","Center Moriches",350703,302216
27313,"NC","Pleasant Garden",156952,163899
78725,"TX","Austin",185276,128507
7033,"NJ","Kenilworth",364373,264101
49643,"MI","Interlochen",160056,134511
37074,"TN","Hartsville",113225,114277
49302,"MI","Caledonia",267973,317347
3908,"ME","South Berwick",277751,213834
14886,"NY","Ulysses",188769,197705
28174,"NC","Wingate",141213,125360
56482,"MN","Wadena",105002,128730
45304,"OH","Arcanum",134119,163204
78616,"TX","Cedar Creek",139770,115628
45383,"OH","West Milton",117894,144155
46723,"IN","Churubusco",152163,190906
15946,"PA","Portage",72341,142213
32465,"FL","Wewahitchka",67754,87891
28371,"NC","Parkton",126810,112550
76084,"TX","Venus",177913,142507
3811,"NH","Atkinson",351929,319524
30415,"GA","Brooklet",151940,133617
95324,"CA","Hilmar",286750,183792
61616,"IL","Peoria Heights",63970,164628
49690,"MI","Williamsburg",234396,241582
27823,"NC","Enfield",38042,91988
93223,"CA","Farmersville",165594,97829
11789,"NY","Sound Beach",265943,240539
62088,"IL","Staunton",84318,168300
1238,"MA"," Lee",231408,155424
6333,"CT","East Lyme",306014,340271
77665,"TX","Winnie",160627,162642
75752,"TX","Athens",149752,146680
19301,"PA","Paoli",374490,431695
27306,"NC","Mount Gilead",90352,109611
95019,"CA","Freedom",523712,145325
36549,"AL","Lillian",158994,101680
37034,"TN","Chapel Hill",173104,140104
84042,"UT","Lindon",416839,318449
10533,"NY","Irvington",899984,830848
10920,"NY","Clarkstown",413470,362354
11557,"NY","Hewlett",641850,705826
12564,"NY"," Pawling",273824,294398
85194,"AZ","Casa Grande",216521,131572
17751,"PA","Lamar",149640,159742
12428,"NY","Wawarsing",125690,105314
1536,"MA","Grafton",329580,327457
80829,"CO","Manitou Springs",360297,187653
20181,"VA","Nokesville",451353,380371
1566,"MA"," Sturbridge",274054,268201
27310,"NC","Oak Ridge",323563,368761
83856,"ID","Priest River",228781,102218
98014,"WA","Carnation",633140,319489
15748,"PA","Center",100278,150963
28339,"NC","Erwin",84211,103358
17061,"PA","Upper Paxton",119969,164106
54136,"WI","Kimberly",140756,150671
12184,"NY"," Kinderhook",239411,231252
66025,"KS","Eudora",187876,185550
4609,"ME","Bar Harbor",302244,145184
7624,"NJ","Closter",657570,549805
19365,"PA","Parkesburg",190874,179745
53146,"WI","New Berlin",254936,326404
43571,"OH","Whitehouse",212185,251431
32234,"FL","Jacksonville",163950,126654
12986,"NY"," Tupper Lake",112630,130248
13142,"NY","Richland",106145,135599
95666,"CA","Pioneer",246368,110210
17777,"PA","Delaware",142757,149148
27583,"NC","Timberlake",199365,158891
49419,"MI","Hamilton",190567,222540
45656,"OH","Oak Hill",61806,97371
53954,"WI","Pardeeville",182911,177208
18106,"PA","Lower Macungie",251022,270974
37722,"TN","Cosby",97265,75001
19070,"PA","Ridley",213569,214853
44287,"OH","West Salem",123032,145644
8734,"NJ","Lacey",272080,249293
43617,"OH","Toledo",200105,310519
32113,"FL","Citra",154938,82892
42544,"KY","Nancy",104351,85767
46933,"IN","Gas City",79824,114153
27316,"NC","Ramseur",106105,100688
18433,"PA","Scott",100728,160776
37146,"TN","Pleasant View",209889,192330
8270,"NJ","Upper",207487,182888
55734,"MN","Eveleth",78056,152721
14414,"NY"," Avon",151800,184496
42127,"KY","Cave City",94569,101774
47102,"IN","Austin",56533,98488
98815,"WA","Cashmere",272636,162646
32189,"FL","Satsuma",96732,67567
12845,"NY"," Lake George",275431,184885
27258,"NC","Haw River",152161,124532
1568,"MA","Upton",436151,351879
19343,"PA","Glenmoore",396270,437634
35905,"AL","Glencoe",111825,122870
37380,"TN","South Pittsburg",85951,114668
20841,"MD","Boyds",608857,429047
37419,"TN","Chattanooga",160685,220549
79922,"TX","El Paso",234272,424711
95658,"CA","Newcastle",597072,269258
27505,"NC","Broadway",157963,118495
48880,"MI","Saint Louis",80842,120239
1583,"MA","West Boylston",292894,260411
98855,"WA","Tonasket",140969,92685
2379,"MA","West Bridgewater",359118,239545
74959,"OK","Spiro",65674,94495
66220,"KS","Lenexa",409588,515840
3903,"ME","Eliot",338634,222388
7603,"NJ","Bogota",339124,234969
28673,"NC","Sherrills Ford",307223,212386
43502,"OH","Archbold",138794,187232
93460,"CA","Santa Ynez",831803,354892
49677,"MI","Reed City",80277,116315
14085,"NY"," Hamburg",207847,264580
61241,"IL","Colona",118994,170919
11559,"NY","Lawrence",1120796,1184601
21035,"MD","Davidsonville",640605,578142
23924,"VA","Chase City",71789,85941
81647,"CO","New Castle",355193,172334
18224,"PA","Freeland",50871,109614
20180,"VA","Lovettsville",472028,355197
28789,"NC","Whittier",150373,96010
84653,"UT","Salem",389268,227405
7649,"NJ","Oradell",589661,560553
30145,"GA","Euharlee",141661,170835
42029,"KY","Calvert City",89060,138072
48651,"MI","Prudenville",110144,77109
85363,"AZ","Youngtown",148570,85359
6249,"CT","Lebanon",219237,230853
90290,"CA","Topanga",1131464,461316
11558,"NY","Island Park",468700,276854
53118,"WI","Ottawa",315055,267464
97467,"OR","Reedsport",160801,80120
3304,"NH","Bow",313284,355093
66218,"KS","Shawnee",287389,318817
98365,"WA","Port Ludlow",382145,203603
8084,"NJ","Stratford",163023,185828
54011,"WI","Ellsworth",185768,183219
45232,"OH","Cincinnati",68528,60291
98640,"WA","Ocean Park",180505,77895
37863,"TN","Pigeon Forge",166912,102838
95683,"CA","Sloughhouse",518035,333217
54025,"WI","Somerset",238743,201053
35962,"AL","Crossville",79113,88407
49053,"MI","Comstock",150263,186341
70734,"LA","Geismar",272088,222884
46106,"IN","Bargersville",168051,281963
86325,"AZ","Cornville",291115,125321
26426,"WV","Salem",58962,144489
70373,"LA","Larose",103198,187493
